612,60
613,60
614,60
615,60
616,60
617,60
618,60
619,60
620,60
621,60
622,60
623,60
624,60
625,60
626,60
627,60
628,60
629,60
630,60
631,60
632,60
633,60
634,60
635,60
636,60
637,60
638,60
639,60
640,60
641,60
642,60
643,60
644,60
645,60
646,60
647,60
648,60
649,60
650,60
651,60
652,60
653,60
654,60
655,60
656,60
657,60
658,61
659,61
660,61
661,61
662,61
663,61
664,61
665,61
666,61
667,61
668,61
669,61
670,61
671,61
672,61
673,61
674,61
675,61
676,61
677,61
678,61
679,61
680,61
681,61
682,61
683,61
684,61
685,61
686,61
687,61
688,61
689,61
690,61
691,61
692,61
693,61
694,61
695,61
696,61
697,61
698,61
699,61
700,61
701,61
702,61
703,61
704,61
705,61
706,61
707,61
708,61
709,61
710,61
711,61
712,61
713,61
714,61
715,61
716,61
717,61
718,61
719,61
720,61
721,61
722,61
723,61
724,61
725,61
726,61
727,61
728,61
729,61
730,61
731,61
732,61
733,61
734,61
735,61
736,61
737,61
738,61
739,61
740,61
741,61
742,61
743,61
744,61
745,61
746,61
747,61
748,61
749,61
750,61
751,62
752,62
753,62
754,62
755,62
756,62
757,62
758,62
759,62
760,62
761,62
762,62
763,62
764,62
765,62
766,62
767,62
768,62
769,63
770,63
771,63
772,63
773,63
774,63
775,63
776,63
777,63
778,63
779,63
780,63
781,63
782,63
783,63
784,63
785,63
786,63
787,63
788,63
789,63
790,63
791,63
792,63
793,63
794,63
795,64
796,64
797,64
798,64
799,64
800,64
801,64
802,64
803,64
804,64
805,65
806,65
807,65
808,65
809,65
810,65
811,65
812,65
813,65
814,65
815,65
816,65
817,65
818,65
819,65
820,65
821,65
822,65
823,65
824,65
825,66
826,66
827,66
828,66
829,66
830,66
831,66
832,66
833,66
834,66
835,66
836,66
837,66
838,66
839,66
840,66
841,66
842,66
843,66
844,66
845,66
846,67
847,67
848,67
849,67
850,67
851,67
852,67
853,67
854,67
855,67
856,67
857,67
858,67
859,67
860,67
861,67
862,67
863,67
864,67
865,67
866,67
867,67
868,67
869,67
870,67
871,67
872,67
873,67
874,67
875,67
876,67
877,67
878,67
879,67
880,67
881,67
882,67
883,67
884,67
885,67
886,67
887,67
888,67
889,67
890,67
891,67
892,67
893,67
894,67
895,67
896,67
897,67
898,67
899,67
900,67
901,67
902,67
903,67
904,67
905,67
906,67
907,67
908,67
909,67
910,67
911,67
912,67
913,67
914,67
915,67
916,67
917,67
918,67
919,67
920,67
921,67
922,67
923,67
924,67
925,67
926,67
927,67
928,68
929,68
930,68
931,68
932,68
933,68
934,68
935,68
936,68
937,68
938,68
939,68
940,68
941,68
942,68
943,68
944,68
945,68
946,68
947,68
948,68
949,68
950,68
951,68
952,68
953,68
954,68
955,68
956,68
957,68
958,68
959,68
960,68
961,68
962,68
963,68
964,68
965,68
966,68
967,68
968,68
969,68
970,68
971,68
972,68
973,68
974,68
975,68
976,68
977,68
978,68
979,68
980,68
981,68
982,68
983,68
984,68
985,68
986,68
987,68
988,68
989,68
990,68
991,68
992,68
993,68
994,68
995,68
996,68
997,68
998,68
999,68
1000,68
1001,68
1002,68
1003,68
1004,68
1005,68
1006,68
1007,68
1008,68
1009,68
1010,68
1011,68
1012,68
1013,68
1014,68
1015,68
1016,68
1017,68
1018,68
1019,68
1020,69
1021,69
1022,69
1023,69
1024,69
1025,69
1026,69
1027,69
1028,69
1029,69
1030,69
1031,69
1032,69
1033,69
1034,69
1035,69
1036,69
1037,69
1038,69
1039,69
1040,69
1041,69
1042,69
1043,69
1044,69
1045,69
1046,69
1047,69
1048,69
1049,69
1050,69
1051,69
1052,69
1053,69
1054,69
1055,69
1056,69
1057,69
1058,69
1059,69
1060,69
1061,69
1062,69
1063,69
1064,69
1065,69
1066,69
1067,69
1068,69
1069,39
1070,39
1071,39
1072,39
1073,39
1074,39
1075,39
1076,39
1077,39
1078,39
1079,39
1080,39
1081,39
1082,39
1083,70
1084,70
1085,70
1086,70
1087,70
1088,70
1089,70
1090,70
1091,70
1092,70
1093,70
1094,70
1095,70
1096,70
1097,70
1098,70
1099,70
1100,70
1101,70
1102,70
1103,70
1104,70
1105,70
1106,70
1107,70
1108,70
1109,70
1110,70
1111,70
1112,70
1113,70
1114,71
1115,71
1116,71
1117,71
1118,71
1119,71
1120,71
1121,71
1122,71
1123,71
1124,71
1125,71
1126,71
1127,71
1128,71
1129,71
1130,71
1131,71
1132,71
1133,71
1134,71
1135,71
1136,71
1137,71
1138,71
1139,71
1140,71
1141,71
1142,71
1143,71
1144,71
1145,71
1146,71
1147,71
1148,71
1149,71
1150,71
1151,71
1152,71
1153,71
1154,71
1155,71
1156,71
1157,71
1158,71
1159,71
1160,71
1161,71
1162,71
1163,71
1164,71
1165,71
1166,71
1167,71
1168,71
1169,71
1170,71
1171,71
1172,71
1173,71
1174,71
1175,71
1176,71
1177,71
1178,71
1179,71
1180,71
1181,71
1182,71
1183,71
1184,71
1185,71
1186,71
1187,71
1188,71
1189,71
1190,71
1191,71
1192,71
1193,71
1194,71
1195,71
1196,71
1197,71
1198,72
1199,72
1200,72
1201,72
1202,72
1203,72
1204,72
1205,72
1206,72
1207,72
1208,72
1209,72
1210,72
1211,72
1212,72
1213,72
1214,72
1215,72
1216,72
1217,72
1218,72
1219,72
1220,72
1221,72
1222,72
1223,72
1224,72
1225,72
1226,72
1227,72
1228,72
1229,72
1230,72
1231,72
1232,73
1233,73
1234,73
1235,73
1236,73
1237,73
1238,73
1239,73
1240,73
1241,73
1242,73
1243,73
1244,73
1245,73
1246,73
1247,73
1248,73
1249,73
1250,73
1251,73
1252,73
1253,73
1254,73
1255,73
1256,73
1257,73
1258,73
1259,73
1260,73
1261,73
1262,73
1263,73
1264,73
1265,73
1266,73
1267,73
1268,73
1269,73
1270,73
1271,73
1272,74
1273,74
1274,74
1275,74
1276,74
1277,74
1278,74
1279,74
1280,74
1281,74
1282,74
1283,74
1284,74
1285,74
1286,74
1287,74
1288,74
1289,74
1290,74
1291,74
1292,74
1293,74
1294,74
1295,74
1296,74
1297,74
1298,74
1299,74
1300,74
1301,74
1302,74
1303,74
1304,74
1305,74
1306,74
1307,74
1308,74
1309,74
1310,75
1311,75
1312,75
1313,75
1314,75
1315,75
1316,75
1317,75
1318,75
1319,75
1320,75
1321,75
1322,75
1323,75
1324,75
1325,75
1326,75
1327,75
1328,75
1329,75
1330,75
1331,75
1332,75
1333,75
1334,75
1335,75
1336,75
1337,75
1338,75
1339,75
1340,75
1341,75
1342,75
1343,75
1344,75
1345,75
1346,75
1347,75
1348,75
1349,75
1350,75
1351,75
1352,75
1353,75
1354,75
1355,75
1356,75
1357,75
1358,75
1359,75
1360,75
1361,75
1362,75
1363,75
1364,75
1365,75
1366,75
1367,75
1368,75
1369,75
1370,75
1371,75
1372,75
1373,75
1374,75
1375,75
1376,75
1377,75
1378,75
1379,75
1380,75
1381,75
1382,76
1383,76
1384,76
1385,76
1386,76
1387,76
1388,76
1389,76
1390,76
1391,76
1392,76
1393,76
1394,76
1395,76
1396,76
1397,76
1398,76
1399,76
1400,76
1401,76
1402,76
1403,76
1404,76
1405,77
1406,77
1407,77
1408,77
1409,77
1410,77
1411,77
1412,77
1413,77
1414,77
1415,77
1416,77
1417,77
1418,77
1419,77
1420,77
1421,77
1422,77
1423,77
1424,77
1425,77
1426,77
1427,77
1428,77
1429,77
1430,77
1431,77
1432,77
1433,77
1434,77
1435,77
1436,77
1437,77
1438,77
1439,77
1440,77
1441,77
1442,77
1443,77
1444,77
1445,77
1446,77
1447,77
1448,77
1449,77
1450,77
1451,77
1452,77
1453,77
1454,77
1455,77
1456,77
1457,77
1458,77
1459,77
1460,77
1461,77
1462,77
1463,77
1464,77
1465,77
1466,77
1467,77
1468,77
1469,77
1470,77
1471,77
1472,77
1473,77
1474,77
1475,77
1476,77
1477,77
1478,77
1479,77
1480,77
1481,77
1482,77
1483,77
1484,77
1485,77
1486,77
1487,77
1488,77
1489,77
1490,77
1491,77
1492,77
1493,77
1494,77
1495,77
1496,77
1497,77
1498,77
1499,77
1500,77
1501,77
1502,77
1503,77
1504,77
1505,77
1506,77
1507,77
1508,77
1509,77
1510,77
1511,77
1512,77
1513,77
1514,77
1515,77
1516,77
1517,77
1518,77
1519,77
1520,77
1521,77
1522,77
1523,77
1524,77
1525,77
1526,77
1527,77
1528,77
1529,77
1530,77
1531,77
1532,77
1533,77
1534,77
1535,77
1536,77
1537,77
1538,77
1539,77
1540,77
1541,77
1542,77
1543,77
1544,77
1545,77
1546,77
1547,77
1548,77
1549,77
1550,77
1551,77
1552,77
1553,77
1554,77
1555,77
1556,77
1557,77
1558,77
1559,77
1560,77
1561,77
1562,77
1563,77
1564,77
1565,77
1566,77
1567,77
1568,77
1569,77
1570,77
1571,77
1572,77
1573,77
1574,77
1575,77
1576,77
1577,77
1578,77
1579,77
1580,77
1581,77
1582,77
1583,77
1584,77
1585,77
1586,77
1587,77
1588,77
1589,77
1590,77
1591,77
1592,77
1593,77
1594,77
1595,77
1596,77
1597,77
1598,77
1599,77
1600,77
1601,77
1602,77
1603,77
1604,77
1605,77
1606,77
1607,77
1608,77
1609,77
1610,77
1611,77
1612,78
1613,78
1614,78
1615,78
1616,78
1617,78
1618,78
1619,78
1620,78
1621,78
1622,78
1623,78
1624,78
1625,78
1626,78
1627,78
1628,78
1629,78
1630,78
1631,78
1632,78
1633,78
1634,78
1635,78
1636,78
1637,78
1638,78
1639,78
1640,78
1641,78
1642,78
1643,78
1644,78
1645,78
1646,78
1647,78
1648,78
1649,78
1650,78
1651,78
1652,78
1653,78
1654,78
1655,78
1656,78
1657,78
1658,78
1659,78
1660,78
1661,78
1662,78
1663,78
1664,78
1665,78
1666,78
1667,78
1668,78
1669,78
1670,78
1671,78
1672,78
1673,78
1674,78
1675,78
1676,78
1677,78
1678,78
1679,78
1680,78
1681,78
1682,78
1683,78
1684,78
1685,78
1686,78
1687,78
1688,78
1689,78
1690,78
1691,78
1692,78
1693,78
1694,78
1695,78
1696,78
1697,78
1698,78
1699,78
1700,78
1701,78
1702,78
1703,78
1704,78
1705,78
1706,78
1707,78
1708,78
1709,78
1710,78
1711,78
1712,78
1713,78
1714,78
1715,78
1716,78
1717,79
1718,79
1719,79
1720,79
1721,79
1722,79
1723,79
1724,79
1725,79
1726,79
1727,79
1728,79
1729,79
1730,79
1731,79
1732,79
1733,79
1734,79
1735,79
1736,79
1737,79
1738,79
1739,79
1740,79
1741,79
1742,79
1743,79
1744,79
1745,79
1746,79
1747,79
1748,79
1749,79
1750,79
1751,79
1752,79
1753,79
1754,80
1755,80
1756,80
1757,80
1758,80
1759,80
1760,80
1761,80
1762,80
1763,80
1764,80
1765,80
1766,80
1767,80
1768,81
1769,81
1770,81
1771,81
1772,81
1773,81
1774,81
1775,81
1776,81
1777,81
1778,81
1779,81
1780,81
1781,81
1782,81
1783,81
1784,81
1785,81
1786,81
1787,81
1788,81
1789,81
1790,81
1791,81
1792,81
1793,81
1794,81
1795,81
1796,81
1797,81
1798,81
1799,81
1800,81
1801,81
1802,81
1803,81
1804,81
1805,81
1806,81
1807,81
1808,81
1809,81
1810,81
1811,81
1812,81
1813,81
1814,81
1815,81
1816,81
1817,81
1818,82
1819,82
1820,82
1821,82
1822,82
1823,82
1824,82
1825,82
1826,82
1827,82
1828,82
1829,82
1830,82
1831,82
1832,82
1833,82
1834,82
1835,82
1836,82
1837,82
1838,82
1839,82
1840,82
1841,82
1842,82
1843,82
1844,82
1845,82
1846,82
1847,82
1848,82
1849,82
1850,82
1851,82
1852,82
1853,82
1854,82
1855,82
1856,82
1857,82
1858,82
1859,82
1860,82
1861,82
1862,82
1863,82
1864,82
1865,82
1866,82
1867,82
1868,82
1869,82
1870,82
1871,82
1872,82
1873,82
1874,82
1875,82
1876,82
1877,82
1878,82
1879,82
1880,82
1881,82
1882,82
1883,82
1884,82
1885,82
1886,82
1887,82
1888,82
1889,82
1890,82
1891,82
1892,82
1893,82
1894,82
1895,82
1896,82
1897,82
1898,82
1899,82
1900,82
1901,82
1902,82
1903,82
1904,82
1905,82
1906,83
1907,83
1908,83
1909,83
1910,83
1911,83
1912,83
1913,83
1914,83
1915,83
1916,83
1917,83
1918,83
1919,83
1920,83
1921,83
1922,83
1923,83
1924,83
1925,83
1926,83
1927,83
1928,83
1929,83
1930,83
1931,83
1932,83
1933,84
1934,84
1935,84
1936,84
1937,84
1938,84
1939,84
1940,84
1941,84
1942,84
1943,84
1944,84
1945,84
1946,84
1947,84
1948,84
1949,84
1950,84
1951,84
1952,84
1953,84
1954,84
1955,84
1956,84
1957,84
1958,84
1959,84
1960,84
1961,84
1962,84
1963,84
1964,84
1965,84
1966,84
1967,84
1968,84
1969,84
1970,84
1971,84
1972,84
1973,84
1974,84
1975,84
1976,84
1977,84
1978,84
1979,84
1980,84
1981,84
1982,84
1983,84
1984,84
1985,84
1986,84
1987,84
1988,84
1989,84
1990,84
1991,84
1992,84
1993,84
1994,84
1995,84
1996,84
1997,84
1998,84
1999,84
2000,84
2001,84
2002,84
2003,84
2004,84
2005,84
2006,84
2007,84
2008,84
2009,84
2010,84
2011,84
2012,84
2013,84
2014,84
2015,84
2016,84
2017,84
2018,84
2019,84
2020,84
2021,84
2022,84
2023,84
2024,84
2025,84
2026,84
2027,84
2028,84
2029,84
2030,84
2031,84
2032,84
2033,84
2034,84
2035,84
2036,84
2037,84
2038,84
2039,84
2040,84
2041,84
2042,84
2043,84
2044,84
2045,84
2046,84
2047,84
2048,84
2049,84
2050,84
2051,84
2052,84
2053,84
2054,84
2055,84
2056,84
2057,84
2058,84
2059,84
2060,84
2061,84
2062,84
2063,84
2064,84
2065,84
2066,84
2067,84
2068,84
2069,84
2070,84
2071,84
2072,84
2073,84
2074,84
2075,84
2076,84
2077,84
2078,84
2079,84
2080,84
2081,84
2082,84
2083,84
2084,84
2085,84
2086,84
2087,84
2088,84
2089,84
2090,84
2091,84
2092,84
2093,84
2094,84
2095,84
2096,84
2097,84
2098,84
2099,84
2100,84
2101,84
2102,84
2103,84
2104,84
2105,84
2106,84
2107,84
2108,84
2109,84
2110,85
2111,85
2112,85
2113,85
2114,85
2115,85
2116,85
2117,85
2118,85
2119,85
2120,85
2121,85
2122,85
2123,85
2124,85
2125,85
2126,85
2127,85
2128,85
2129,85
2130,85
2131,85
2132,85
2133,85
2134,85
2135,85
2136,85
2137,85
2138,85
2139,85
2140,85
2141,85
2142,85
2143,85
2144,85
2145,85
2146,85
2147,85
2148,85
2149,85
2150,85
2151,85
2152,85
2153,85
2154,86
2155,86
2156,86
2157,86
2158,86
2159,86
2160,86
2161,86
2162,86
2163,86
2164,86
2165,86
2166,86
2167,86
2168,86
2169,86
2170,86
2171,86
2172,86
2173,86
2174,86
2175,86
2176,86
2177,86
2178,86
2179,86
2180,86
2181,86
2182,86
2183,86
2184,86
2185,86
2186,86
2187,86
2188,86
2189,86
2190,86
2191,86
2192,86
2193,86
2194,86
2195,86
2196,86
2197,86
2198,86
2199,86
2200,86
2201,86
2202,86
2203,86
2204,87
2205,87
2206,87
2207,87
2208,87
2209,87
2210,87
2211,87
2212,87
2213,87
2214,87
2215,87
2216,87
2217,87
2218,87
2219,87
2220,87
2221,87
2222,87
2223,87
2224,87
2225,87
2226,87
2227,87
2228,87
2229,87
2230,87
2231,88
2232,88
2233,88
2234,88
2235,88
2236,88
2237,88
2238,88
2239,88
2240,88
2241,88
2242,88
2243,88
2244,88
2245,88
2246,88
2247,88
2248,88
2249,88
2250,88
2251,88
2252,88
2253,88
2254,88
2255,88
2256,88
2257,88
2258,88
2259,88
2260,88
2261,88
2262,89
2263,89
2264,89
2265,89
2266,89
2267,89
2268,89
2269,89
2270,89
2271,89
2272,89
2273,89
2274,89
2275,89
2276,89
2277,89
2278,89
2279,89
2280,89
2281,89
2282,89
2283,89
2284,89
2285,89
2286,40
2287,40
2288,40
2289,40
2290,40
2291,40
2292,40
2293,90
2294,90
2295,90
2296,90
2297,90
2298,90
2299,90
2300,90
2301,90
2302,90
2303,90
2304,90
2305,90
2306,90
2307,90
2308,90
2309,90
2310,90
2311,90
2312,90
2313,90
2314,90
2315,90
2316,90
2317,90
2318,90
2319,90
2320,90
2321,90
2322,90
2323,90
2324,90
2325,90
2326,90
2327,90
2328,90
2329,90
2330,90
2331,90
2332,90
2333,90
2334,90
2335,90
2336,90
2337,90
2338,90
2339,90
2340,90
2341,90
2342,90
2343,90
2344,90
2345,90
2346,90
2347,90
2348,90
2349,90
2350,90
2351,90
2352,90
2353,90
2354,90
2355,90
2356,90
2357,90
2358,90
2359,90
2360,90
2361,90
2362,90
2363,90
2364,90
2365,90
2366,90
2367,90
2368,90
2369,90
2370,90
2371,90
2372,90
2373,90
2374,90
2375,90
2376,90
2377,90
2378,90
2379,90
2380,90
2381,90
2382,90
2383,90
2384,90
2385,90
2386,90
2387,90
2388,90
2389,90
2390,90
2391,90
2392,90
2393,90
2394,91
2395,91
2396,91
2397,91
2398,91
2399,91
2400,91
2401,91
2402,91
2403,91
2404,91
2405,91
2406,91
2407,91
2408,91
2409,91
2410,91
2411,91
2412,91
2413,91
2414,91
2415,91
2416,91
2417,91
2418,91
2419,91
2420,91
2421,91
2422,91
2423,91
2424,91
2425,91
2426,91
2427,92
2428,92
2429,92
2430,92
2431,92
2432,92
2433,92
2434,92
2435,92
2436,92
2437,92
2438,92
2439,92
2440,92
2441,92
2442,92
2443,92
2444,92
2445,92
2446,92
2447,92
2448,92
2449,92
2450,92
2451,92
2452,92
2453,92
2454,92
2455,92
2456,92
2457,92
2458,92
2459,92
2460,92
2461,92
2462,92
2463,92
2464,92
2465,92
2466,92
2467,92
2468,92
2469,92
2470,92
2471,92
2472,92
2473,92
2474,92
2475,92
2476,92
2477,93
2478,93
2479,93
2480,93
2481,93
2482,93
2483,93
2484,93
2485,93
2486,93
2487,93
2488,93
2489,93
2490,93
2491,93
2492,93
2493,93
2494,93
2495,93
2496,93
2497,93
2498,93
2499,93
2500,93
2501,93
2502,93
2503,93
2504,93
2505,93
2506,93
2507,93
2508,93
2509,94
2510,94
2511,94
2512,94
2513,94
2514,94
2515,94
2516,94
2517,94
2518,94
2519,94
2520,94
2521,94
2522,94
2523,94
2524,94
2525,94
2526,94
2527,94
2528,94
2529,94
2530,94
2531,94
2532,94
2533,94
2534,94
2535,94
2536,94
2537,94
2538,94
2539,94
2540,94
2541,94
2542,94
2543,94
2544,94
2545,94
2546,94
2547,94
2548,94
2549,94
2550,94
2551,94
2552,94
2553,94
2554,94
2555,94
2556,94
2557,94
2558,94
2559,94
2560,94
2561,94
2562,94
2563,94
2564,95
2565,95
2566,95
2567,95
2568,95
2569,95
2570,95
2571,95
2572,95
2573,95
2574,95
2575,95
2576,95
2577,95
2578,95
2579,95
2580,95
2581,95
2582,95
2583,95
2584,95
2585,95
2586,95
2587,95
2588,95
2589,95
2590,95
2591,95
2592,95
2593,95
2594,95
2595,95
2596,95
2597,95
2598,95
2599,95
2600,95
2601,95
2602,95
2603,95
2604,95
2605,95
2606,95
2607,95
2608,95
2609,95
2610,95
2611,95
2612,95
2613,95
2614,95
2615,95
2616,95
2617,95
2618,95
2619,95
2620,95
2621,95
2622,95
2623,95
2624,95
2625,95
2626,95
2627,95
2628,96
2629,96
2630,96
2631,96
2632,96
2633,96
2634,96
2635,96
2636,96
2637,96
2638,96
2639,96
2640,96
2641,96
2642,96
2643,96
2644,96
2645,96
2646,96
2647,96
2648,96
2649,96
2650,96
2651,96
2652,96
2653,96
2654,96
2655,96
2656,96
2657,96
2658,96
2659,96
2660,96
2661,96
2662,96
2663,96
2664,96
2665,96
2666,96
2667,96
2668,96
2669,96
2670,96
2671,96
2672,96
2673,96
2674,96
2675,96
2676,96
2677,96
2678,96
2679,96
2680,96
2681,96
2682,96
2683,96
2684,96
2685,96
2686,96
2687,96
2688,96
2689,96
2690,96
2691,96
2692,96
2693,96
2694,96
2695,96
2696,96
2697,96
2698,96
2699,96
2700,96
2701,96
2702,96
2703,96
2704,96
2705,96
2706,96
2707,96
2708,96
2709,96
2710,96
2711,96
2712,96
2713,96
2714,96
2715,96
2716,96
2717,96
2718,96
2719,96
2720,96
2721,96
2722,96
2723,96
2724,96
2725,96
2726,96
2727,96
2728,96
2729,96
2730,96
2731,96
2732,96
2733,96
2734,96
2735,96
2736,96
2737,96
2738,96
2739,96
2740,96
2741,96
2742,96
2743,96
2744,96
2745,96
2746,96
2747,96
2748,96
2749,96
2750,96
2751,96
2752,96
2753,96
2754,96
2755,96
2756,96
2757,96
2758,96
2759,96
2760,96
2761,96
2762,96
2763,96
2764,96
2765,96
2766,96
2767,96
2768,96
2769,96
2770,96
2771,96
2772,96
2773,96
2774,96
2775,96
2776,96
2777,96
2778,96
2779,96
2780,96
2781,96
2782,96
2783,96
2784,96
2785,96
2786,97
2787,97
2788,97
2789,97
2790,97
2791,97
2792,97
2793,97
2794,97
2795,97
2796,97
2797,97
2798,97
2799,97
2800,97
2801,97
2802,97
2803,97
2804,97
2805,97
2806,97
2807,97
2808,97
2809,97
2810,97
2811,98
2812,98
2813,98
2814,98
2815,98
2816,98
2817,98
2818,98
2819,98
2820,98
2821,98
2822,98
2823,98
2824,98
2825,98
2826,98
2827,98
2828,98
2829,98
2830,98
2831,98
2832,98
2833,98
2834,98
2835,98
2836,98
2837,98
2838,98
2839,98
2840,98
2841,98
2842,98
2843,98
2844,98
2845,98
2846,98
2847,98
2848,98
2849,98
2850,98
2851,98
2852,98
2853,98
2854,98
2855,98
2856,98
2857,98
2858,98
2859,98
2860,98
2861,98
2862,99
2863,99
2864,99
2865,99
2866,99
2867,99
2868,99
2869,99
2870,99
2871,99
2872,99
2873,99
2874,99
2875,99
2876,99
2877,99
2878,99
2879,99
2880,99
2881,99
2882,99
2883,99
2884,99
2885,99
2886,99
2887,99
2888,99
2889,99
2890,99
2891,99
2892,99
2893,99
2894,99
2895,99
2896,99
2897,99
2898,99
2899,99
2900,99
2901,99
2902,99
2903,99
2904,99
2905,99
2906,99
2907,99
2908,99
2909,99
2910,99
2911,99
2912,99
2913,99
2914,99
2915,8
2916,8
2917,8
2918,8
2919,8
2920,8
2921,8
2922,8
2923,100
2924,100
2925,100
2926,100
2927,100
2928,100
2929,100
2930,100
2931,100
2932,100
2933,100
2934,100
2935,100
2936,100
2937,100
2938,100
2939,100
2940,100
2941,100
2942,100
2943,100
2944,100
2945,100
2946,100
2947,100
2948,100
2949,100
2950,100
2951,100
2952,100
2953,100
2954,100
2955,100
2956,100
2957,100
2958,100
2959,100
2960,100
2961,100
2962,100
2963,100
2964,100
2965,100
2966,100
2967,100
2968,100
2969,100
2970,100
2971,100
2972,100
2973,100
2974,100
2975,100
2976,100
2977,100
2978,100
2979,100
2980,100
2981,100
2982,100
2983,100
2984,100
2985,100
2986,100
2987,100
2988,100
2989,100
2990,100
2991,100
2992,100
2993,100
2994,100
2995,100
2996,100
2997,100
2998,100
2999,100
